county,office,district,candidate,party,votes
Scott,U.S. House,6,Baron P. Hill,Republican,3876
Scott,U.S. House,6,Lendall B. Terry,Republican,313
Scott,U.S. House,6,Mike Sodrel,Republican,491
Scott,State House,66,Terry Goodin,Democratic,3845
Scott,State House,66,Jack R. Gillespie,Republican,349
Shelby,President,,Hillary Clinton,Democratic,4351
Shelby,President,,Barack Obama,Democratic,2322
Shelby,President,,Mike Huckabee,Republican,426
Shelby,President,,John Mccain,Republican,3650
Shelby,President,,Ron Paul,Republican,280
Shelby,President,,Mitt Romney,Republican,210
Shelby,Governor,,Jim Schellinger,Democratic,3286
Shelby,Governor,,Jill Long Thompson,Democratic,2867
Shelby,Governor,,Mitch Daniels,Republican,3929
Shelby,U.S. House,6,Barry A. Welsh,Democratic,574
Shelby,U.S. House,6,Mike Pence,Republican,510
Shelby,State Senator,28,Mike Brinegar,Democratic,0
Shelby,State Senator,28,Beverly J. Gard,Republican,0
Shelby,State Senator,28,Terry L. Michael,Republican,0
Shelby,State Senator,28,"Max A. Ellison, Jr.",Republican,151
Shelby,State Senator,28,John Heaton,Republican,1543
Shelby,State Senator,28,Jean Leising,Republican,1489
Shelby,State Senator,28,Jeff Sponsel,Republican,1413
Shelby,State House,57,Sean R. Eberhart,Republican,3623
Shelby,Judge Of The Superior Court,"Shelby County, No. 1",Jack A. Tandy,Republican,3999
Spencer,President,,Hillary Clinton,Democratic,2931
Spencer,President,,Barack Obama,Democratic,1835
Spencer,President,,Mike Huckabee,Republican,117
Spencer,President,,John Mccain,Republican,1209
Spencer,President,,Ron Paul,Republican,53
Spencer,President,,Mitt Romney,Republican,64
Spencer,Governor,,Jim Schellinger,Democratic,2236
Spencer,Governor,,Jill Long Thompson,Democratic,2168
Spencer,Governor,,Mitch Daniels,Republican,1324
Spencer,U.S. House,8,Brad Ellsworth,Democratic,0
Spencer,U.S. House,8,Greg Goode,Republican,0
Spencer,State House,74,Russ Stilwell,Democratic,3171
Spencer,State House,74,William Marcrum,Republican,972
Spencer,State House,74,"Bryan Fox ""Foxy""",Republican,0
Spencer,State House,74,J. D. Strouth,Republican,0
Spencer,Judge Of The Circuit Court,Spencer 84Th Circuit,Jon A. Dartt,Democratic,4057
Spencer,Judge Of The Circuit Court,Spencer 84Th Circuit,Jefferson A. Lindsey,Republican,782
Spencer,Judge Of The Circuit Court,Spencer 84Th Circuit,Kevin R. Patmore,Republican,733
Starke,President,,Hillary Clinton,Democratic,3584
Starke,President,,Barack Obama,Democratic,1496
Starke,President,,Mike Huckabee,Republican,127
Starke,President,,John Mccain,Republican,819
Starke,President,,Ron Paul,Republican,118
Starke,President,,Mitt Romney,Republican,49
Starke,Governor,,Jim Schellinger,Democratic,2331
Starke,Governor,,Jill Long Thompson,Democratic,2556
Starke,Governor,,Mitch Daniels,Republican,825
Starke,U.S. House,2,Joe Donnelly,Democratic,4332
Starke,U.S. House,2,Luke Puckett,Republican,518
Starke,U.S. House,2,Joseph Roush,Republican,325
Starke,U.S. House,2,Tony Zirkle,Republican,114
Starke,State Senator,5,Larry W. Balmer,Democratic,3247
Starke,State Senator,5,Ed Charbonneau,Republican,927
Starke,State Senator,5,Debra J. Birkholz,Republican,0
Starke,State Senator,5,Maxine Spenner,Republican,0
Starke,State Senator,5,"Allen L. Stevens, Jr.",Republican,0
Starke,State House,16,Bill Reutebuch,Democratic,0
Starke,State House,16,Douglas L. Gutwein,Republican,0
Steuben,President,,Hillary Clinton,Democratic,3099
Steuben,President,,Barack Obama,Democratic,2304
Steuben,President,,Mike Huckabee,Republican,249
Steuben,President,,John Mccain,Republican,1771
Steuben,President,,Ron Paul,Republican,332
Steuben,President,,Mitt Romney,Republican,151
Steuben,Governor,,Jim Schellinger,Democratic,1533
Steuben,Governor,,Jill Long Thompson,Democratic,3696
Steuben,Governor,,Mitch Daniels,Republican,1873
Steuben,U.S. House,3,Michael A. (Mike) Montagano,Democratic,4066
Steuben,U.S. House,3,Mark Edward Souder,Republican,1906
Steuben,U.S. House,3,Scott Wise,Republican,567
Steuben,State Senator,13,Fred Demske,Democratic,2609
Steuben,State Senator,13,Robert L. Meeks,Republican,1412
Steuben,State House,51,Lon Keyes,Democratic,4025
Steuben,State House,51,Richard A. Dodge,Republican,2057
Steuben,Judge Of The Superior Court,Steuben County,William Fee,Republican,2213
Sullivan,President,,Hillary Clinton,Democratic,3652
Sullivan,President,,Barack Obama,Democratic,1797
Sullivan,President,,Mike Huckabee,Republican,122
Sullivan,President,,John Mccain,Republican,653
Sullivan,President,,Ron Paul,Republican,51
Sullivan,President,,Mitt Romney,Republican,23
Sullivan,Governor,,Jim Schellinger,Democratic,3303
Sullivan,Governor,,Jill Long Thompson,Democratic,1919
Sullivan,Governor,,Mitch Daniels,Republican,614
Sullivan,U.S. House,8,Brad Ellsworth,Democratic,4854
Sullivan,U.S. House,8,Greg Goode,Republican,616
Sullivan,State House,45,Rick Marshall,Democratic,3645
Sullivan,State House,45,Bruce A. Borders,Republican,778
Sullivan,Judge Of The Circuit Court,Sullivan 14Th Circuit,P. J. Pierson,Democratic,4646
Sullivan,Judge Of The Superior Court,Sullivan County,Robert E. Springer,Democratic,4441
Switzerland,President,,Hillary Clinton,Democratic,1464
Switzerland,President,,Barack Obama,Democratic,486
Switzerland,President,,Mike Huckabee,Republican,40
Switzerland,President,,John Mccain,Republican,223
Switzerland,President,,Ron Paul,Republican,6
Switzerland,President,,Mitt Romney,Republican,13
Switzerland,Governor,,Jim Schellinger,Democratic,902
Switzerland,Governor,,Jill Long Thompson,Democratic,838
Switzerland,Governor,,Mitch Daniels,Republican,234
Switzerland,U.S. House,6,Barry A. Welsh,Democratic,0
Switzerland,U.S. House,6,Mike Pence,Republican,0
Switzerland,State House,67,Mike Keller,Democratic,0
Switzerland,State House,67,Cleo Duncan,Republican,0
Switzerland,Judge Of The Superior Court,Ohio/Switzerland Counties,W. Gregory Coy,Democratic,0
Switzerland,Judge Of The Superior Court,Ohio/Switzerland Counties,Lisa K. Rosenberger,Democratic,0
Switzerland,Judge Of The Superior Court,Ohio/Switzerland Counties,Lane A. Siekman,Democratic,0
Switzerland,Judge Of The Superior Court,Ohio/Switzerland Counties,Anthony J. Sabo,Republican,0
Tippecanoe,President,,Hillary Clinton,Democratic,11959
Tippecanoe,President,,Barack Obama,Democratic,17030
Tippecanoe,President,,Mike Huckabee,Republican,1026
Tippecanoe,President,,John Mccain,Republican,7889
Tippecanoe,President,,Ron Paul,Republican,707
Tippecanoe,President,,Mitt Romney,Republican,559
Tippecanoe,Governor,,Jim Schellinger,Democratic,11607
Tippecanoe,Governor,,Jill Long Thompson,Democratic,13798
Tippecanoe,Governor,,Mitch Daniels,Republican,8394
Tippecanoe,U.S. House,4,Nels Ackerson,Democratic,18888
Tippecanoe,U.S. House,4,Steve Buyer,Republican,7469
Tippecanoe,U.S. House,4,Mike Campbell,Republican,1255
Tippecanoe,U.S. House,4,Firefighter Laron Keith,Republican,1215
Tippecanoe,State Senator,7,Brandt Hershman,Republican,1406
Tippecanoe,State House,13,Chester F. Dobis,Democratic,0
Tippecanoe,State House,13,Joseph M. Hero,Republican,0
Tippecanoe,State House,13,Randy Truitt,Republican,3432
Tippecanoe,State House,13,Timothy (Tim) Brown,Republican,2846
Tippecanoe,Judge Of The Circuit Court,Tippecanoe 23Rd Circuit,Donald L. Daniel,Republican,8726
Tippecanoe,Judge Of The Superior Court,"Tippecanoe County, No. 1",J. Michael Trueblood,Democratic,20862
Tippecanoe,Judge Of The Superior Court,"Tippecanoe County, No. 1",Randy J. Williams,Republican,8394
Tippecanoe,Judge Of The Superior Court,"Tippecanoe County, No. 1",Les A. Meade,Republican,5200
Tipton,President,,Hillary Clinton,Democratic,1848
Tipton,President,,Barack Obama,Democratic,1324
Tipton,President,,Mike Huckabee,Republican,260
Tipton,President,,John Mccain,Republican,1603
Tipton,President,,Ron Paul,Republican,165
Tipton,President,,Mitt Romney,Republican,66
Tipton,Governor,,Jim Schellinger,Democratic,1782
Tipton,Governor,,Jill Long Thompson,Democratic,1185
Tipton,Governor,,Mitch Daniels,Republican,1842
Tipton,U.S. House,5,Chester Kelsey,Democratic,732
Tipton,U.S. House,5,Mary Etta Ruley,Democratic,1037
Tipton,U.S. House,5,Kenny Stall,Democratic,728
Tipton,U.S. House,5,Clayton L. Alfred,Republican,66
Tipton,U.S. House,5,Dan Burton,Republican,1423
Tipton,U.S. House,5,John Mcgoff,Republican,666
Tipton,State House,32,P. Eric Turner,Republican,1333
Tipton,Judge Of The Circuit Court,Tipton 36Th Circuit,Thomas R. Lett,Republican,1869
Union,President,,Hillary Clinton,Democratic,803
Union,President,,Barack Obama,Democratic,387
Union,President,,Mike Huckabee,Republican,93
Union,President,,John Mccain,Republican,686
Union,President,,Ron Paul,Republican,51
Union,President,,Mitt Romney,Republican,44
Union,Governor,,Jim Schellinger,Democratic,506
Union,Governor,,Jill Long Thompson,Democratic,567
Union,Governor,,Mitch Daniels,Republican,669
Union,U.S. House,6,Barry A. Welsh,Democratic,887
Union,U.S. House,6,Mike Pence,Republican,788
Union,State House,68,Robert J. Bischoff,Democratic,0
Vanderburgh,President,,Hillary Clinton,Democratic,20334
Vanderburgh,President,,Barack Obama,Democratic,19039
Vanderburgh,President,,Mike Huckabee,Republican,406
Vanderburgh,President,,John Mccain,Republican,4280
Vanderburgh,President,,Ron Paul,Republican,576
Vanderburgh,President,,Mitt Romney,Republican,265
Vanderburgh,Governor,,Jim Schellinger,Democratic,17994
Vanderburgh,Governor,,Jill Long Thompson,Democratic,16655
Vanderburgh,Governor,,Mitch Daniels,Republican,5110
Vanderburgh,U.S. House,8,Brad Ellsworth,Democratic,35788
Vanderburgh,U.S. House,8,Greg Goode,Republican,4341
Vanderburgh,State Senator,50,Vaneta Becker,Republican,3367
Vanderburgh,State House,64,Kreg Battles,Democratic,0
Vanderburgh,State House,64,Suzanne Crouch,Republican,1640
Vermillion,President,,Hillary Clinton,Democratic,3261
Vermillion,President,,Barack Obama,Democratic,1684
Vermillion,President,,Mike Huckabee,Republican,95
Vermillion,President,,John Mccain,Republican,393
Vermillion,President,,Ron Paul,Republican,37
Vermillion,President,,Mitt Romney,Republican,24
Vermillion,Governor,,Jim Schellinger,Democratic,2884
Vermillion,Governor,,Jill Long Thompson,Democratic,1809
Vermillion,Governor,,Mitch Daniels,Republican,409
Vermillion,U.S. House,8,Brad Ellsworth,Democratic,4166
Vermillion,U.S. House,8,Greg Goode,Republican,451
Vermillion,State House,42,F. Dale Grubb,Democratic,4212
Vigo,President,,Hillary Clinton,Democratic,16507
Vigo,President,,Barack Obama,Democratic,11340
Vigo,President,,Mike Huckabee,Republican,454
Vigo,President,,John Mccain,Republican,2997
Vigo,President,,Ron Paul,Republican,312
Vigo,President,,Mitt Romney,Republican,141
Vigo,Governor,,Jim Schellinger,Democratic,14387
Vigo,Governor,,Jill Long Thompson,Democratic,11313
Vigo,Governor,,Mitch Daniels,Republican,3293
Vigo,U.S. House,8,Brad Ellsworth,Democratic,23354
Vigo,U.S. House,8,Greg Goode,Republican,3095
Vigo,State House,42,F. Dale Grubb,Democratic,1897
Vigo,State House,42,Ryan J. Cummins,Republican,1788
Vigo,State House,42,Bruce A. Borders,Republican,223
Vigo,State House,42,Bob Heaton,Republican,1132
Vigo,Judge Of The Superior Court,"Vigo County, No. 2",Phillip I. Adler,Democratic,20337
Vigo,Judge Of The Superior Court,"Vigo County, No. 2","Michael R. ""Mike"" Rader",Democratic,14378
Vigo,Judge Of The Superior Court,"Vigo County, No. 2",Christopher Dailey,Republican,1268
Vigo,Judge Of The Superior Court,"Vigo County, No. 2",Daniel W. Kelly,Republican,2195
Wabash,President,,Hillary Clinton,Democratic,2769
Wabash,President,,Barack Obama,Democratic,2097
Wabash,President,,Mike Huckabee,Republican,515
Wabash,President,,John Mccain,Republican,2860
Wabash,President,,Ron Paul,Republican,537
Wabash,President,,Mitt Romney,Republican,184
Wabash,Governor,,Jim Schellinger,Democratic,1843
Wabash,Governor,,Jill Long Thompson,Democratic,2739
Wabash,Governor,,Mitch Daniels,Republican,3163
Wabash,U.S. House,2,Joe Donnelly,Democratic,0
Wabash,U.S. House,2,Luke Puckett,Republican,0
Wabash,U.S. House,2,Joseph Roush,Republican,0
Wabash,U.S. House,2,Tony Zirkle,Republican,0
Wabash,State House,18,David A. Wolkins,Republican,0
Wabash,Judge Of The Superior Court,Wabash County,Christopher M. Goff,Republican,3407
Warren,President,,Hillary Clinton,Democratic,915
Warren,President,,Barack Obama,Democratic,655
Warren,President,,Mike Huckabee,Republican,123
Warren,President,,John Mccain,Republican,664
Warren,President,,Ron Paul,Republican,45
Warren,President,,Mitt Romney,Republican,41
Warren,Governor,,Jim Schellinger,Democratic,648
Warren,Governor,,Jill Long Thompson,Democratic,801
Warren,Governor,,Mitch Daniels,Republican,602
Warren,U.S. House,4,Nels Ackerson,Democratic,0
Warren,U.S. House,4,Steve Buyer,Republican,0
Warren,U.S. House,4,Mike Campbell,Republican,0
Warren,U.S. House,4,Firefighter Laron Keith,Republican,0
Warren,State House,13,Chester F. Dobis,Democratic,0
Warren,State House,13,Joseph M. Hero,Republican,0
Warrick,President,,Hillary Clinton,Democratic,8081
Warrick,President,,Barack Obama,Democratic,5500
Warrick,President,,Mike Huckabee,Republican,366
Warrick,President,,John Mccain,Republican,2737
Warrick,President,,Ron Paul,Republican,246
Warrick,President,,Mitt Romney,Republican,182
Warrick,Governor,,Jim Schellinger,Democratic,5873
Warrick,Governor,,Jill Long Thompson,Democratic,6142
Warrick,Governor,,Mitch Daniels,Republican,3183
Warrick,U.S. House,8,Brad Ellsworth,Democratic,12113
Warrick,U.S. House,8,Greg Goode,Republican,2818
Warrick,State Senator,50,Vaneta Becker,Republican,2249
Warrick,State House,75,Dennis T. Avery,Democratic,1010
Warrick,State House,75,"Bryan Fox ""Foxy""",Republican,108
Warrick,State House,75,J. D. Strouth,Republican,115
Warrick,State House,75,Suzanne Crouch,Republican,1611
Warrick,Judge Of The Circuit Court,Warrick 2Nd Circuit,David O. Kelley,Republican,2976
Washington,President,,Hillary Clinton,Democratic,4019
Washington,President,,Barack Obama,Democratic,1330
Washington,President,,Mike Huckabee,Republican,230
Washington,President,,John Mccain,Republican,1570
Washington,President,,Ron Paul,Republican,128
Washington,President,,Mitt Romney,Republican,105
Washington,Governor,,Jim Schellinger,Democratic,3091
Washington,Governor,,Jill Long Thompson,Democratic,1800
Washington,Governor,,Mitch Daniels,Republican,1646
Washington,U.S. House,9,John R. Bottorff,Democratic,559
Washington,U.S. House,9,Gretchen Clearwater,Democratic,636
Washington,U.S. House,9,Baron P. Hill,Democratic,3709
Washington,U.S. House,9,Lendall B. Terry,Democratic,199
Washington,U.S. House,9,Mike Sodrel,Republican,1771
Washington,State House,73,Dennie Oxley,Democratic,4280
Washington,State House,73,Steve Davisson,Republican,1620
Wayne,President,,Hillary Clinton,Democratic,6997
Wayne,President,,Barack Obama,Democratic,4814
Wayne,President,,Mike Huckabee,Republican,475
Wayne,President,,John Mccain,Republican,3869
Wayne,President,,Ron Paul,Republican,283
Wayne,President,,Mitt Romney,Republican,214
Wayne,Governor,,Jim Schellinger,Democratic,5402
Wayne,Governor,,Jill Long Thompson,Democratic,5334
Wayne,Governor,,Mitch Daniels,Republican,3822
Wayne,U.S. House,6,Barry A. Welsh,Democratic,8924
Wayne,U.S. House,6,Mike Pence,Republican,4483
Wayne,State House,54,Thomas E. (Tom) Saunders,Republican,2134
Wayne,Judge Of The Superior Court,"Wayne County, No. 2",Gregory A. (Greg) Horn,Republican,4371
Wells,President,,Hillary Clinton,Democratic,2616
Wells,President,,Barack Obama,Democratic,1908
Wells,President,,Mike Huckabee,Republican,282
Wells,President,,John Mccain,Republican,1468
Wells,President,,Ron Paul,Republican,232
Wells,President,,Mitt Romney,Republican,111
Wells,Governor,,Jim Schellinger,Democratic,1445
Wells,Governor,,Jill Long Thompson,Democratic,2964
Wells,Governor,,Mitch Daniels,Republican,1742
Wells,U.S. House,3,Michael A. (Mike) Montagano,Democratic,0
Wells,U.S. House,3,Mark Edward Souder,Republican,0
Wells,U.S. House,3,Scott Wise,Republican,0
Wells,State House,31,Joe Pearson,Democratic,0
Wells,State House,31,Timothy W. Harris,Republican,0
Wells,State House,31,Dan J. Leonard,Republican,0
Wells,State House,31,Gary L. Snyder,Republican,0
Wells,Judge Of The Superior Court,Wells County,Everett E Goshorn,Republican,1830
White,President,,Hillary Clinton,Democratic,2553
White,President,,Barack Obama,Democratic,2072
White,President,,Mike Huckabee,Republican,263
White,President,,John Mccain,Republican,1808
White,President,,Ron Paul,Republican,150
White,President,,Mitt Romney,Republican,131
White,Governor,,Jim Schellinger,Democratic,1867
White,Governor,,Jill Long Thompson,Democratic,2488
White,Governor,,Mitch Daniels,Republican,1898
White,U.S. House,4,Nels Ackerson,Democratic,2830
White,U.S. House,4,Steve Buyer,Republican,1634
White,U.S. House,4,Mike Campbell,Republican,211
White,U.S. House,4,Firefighter Laron Keith,Republican,191
White,State Senator,7,Brandt Hershman,Republican,2112
White,State House,13,Chester F. Dobis,Democratic,0
White,State House,13,Joseph M. Hero,Republican,0
White,Judge Of The Superior Court,White County,Robert B. Mrzlack,Republican,2088
Whitley,President,,Hillary Clinton,Democratic,3336
Whitley,President,,Barack Obama,Democratic,2286
Whitley,President,,Mike Huckabee,Republican,406
Whitley,President,,John Mccain,Republican,2030
Whitley,President,,Ron Paul,Republican,411
Whitley,President,,Mitt Romney,Republican,168
Whitley,Governor,,Jim Schellinger,Democratic,1424
Whitley,Governor,,Jill Long Thompson,Democratic,4089
Whitley,Governor,,Mitch Daniels,Republican,2426
Whitley,U.S. House,3,Michael A. (Mike) Montagano,Democratic,4115
Whitley,U.S. House,3,Mark Edward Souder,Republican,2115
Whitley,U.S. House,3,Scott Wise,Republican,863
Whitley,State Senator,16,David C. Long,Republican,0
Whitley,State House,82,Jeff Espich,Republican,0
