county,office,district,candidate,party,votes
Perry,U.S. Senator,,"Don Bates, Jr.",Republican,24
Perry,U.S. Senator,,Richard Behney,Republican,13
Perry,U.S. Senator,,Dan Coats,Republican,180
Perry,U.S. Senator,,John N. Hostettler,Republican,223
Perry,U.S. Senator,,Marlin A. Stutzman,Republican,52
Perry,U.S. House,8,W. Trent Vanhaaften,Democratic,0
Perry,U.S. House,8,Bud Bernitt,Republican,0
Perry,U.S. House,8,Larry D. Bucshon,Republican,0
Perry,U.S. House,8,Billy J. Mahoney,Republican,0
Perry,U.S. House,8,Kristi Risk,Republican,0
Perry,U.S. House,8,John Lee Smith,Republican,0
Perry,U.S. House,8,John K. Snyder,Republican,0
Perry,U.S. House,8,Dan Stockton,Republican,0
Perry,U.S. House,8,Steve Westell,Republican,0
Perry,State Senator,47,"Richard D. Young, Jr.",Democratic,3500
Perry,State Senator,47,Ted Metzger,Republican,380
Perry,State House,74,Russ Stilwell,Democratic,2683
Perry,State House,74,Sue Ellspermann,Republican,247
Perry,State House,74,Angela Sowers,Republican,64
Perry,Prosecuting Attorney,Perry 70Th Circuit,Robert L. (Bob) Collins,Democratic,3037
Pike,U.S. Senator,,"Don Bates, Jr.",Republican,38
Pike,U.S. Senator,,Richard Behney,Republican,22
Pike,U.S. Senator,,Dan Coats,Republican,270
Pike,U.S. Senator,,John N. Hostettler,Republican,565
Pike,U.S. Senator,,Marlin A. Stutzman,Republican,77
Pike,U.S. House,8,W. Trent Vanhaaften,Democratic,1026
Pike,U.S. House,8,Bud Bernitt,Republican,29
Pike,U.S. House,8,Larry D. Bucshon,Republican,307
Pike,U.S. House,8,Billy J. Mahoney,Republican,88
Pike,U.S. House,8,Kristi Risk,Republican,163
Pike,U.S. House,8,John Lee Smith,Republican,132
Pike,U.S. House,8,John K. Snyder,Republican,67
Pike,U.S. House,8,Dan Stockton,Republican,72
Pike,U.S. House,8,Steve Westell,Republican,34
Pike,State Senator,48,Lindel O. Hume,Democratic,1660
Pike,State House,63,"Daniel M. ""Dan"" Steiner",Democratic,621
Pike,State House,63,Mark B. Messmer,Republican,393
Pike,State House,63,Ken A. Beckerman,Republican,305
Pike,State House,63,Ron Bacon,Republican,0
Pike,Prosecuting Attorney,Pike 83Rd Circuit,Michael D. Chestnut,Democratic,1190
Pike,Prosecuting Attorney,Pike 83Rd Circuit,"Howard B. Lytton, Jr.",Democratic,651
Pike,Prosecuting Attorney,Pike 83Rd Circuit,Darrin E. Mcdonald,Republican,711
Porter,U.S. Senator,,"Don Bates, Jr.",Republican,385
Porter,U.S. Senator,,Richard Behney,Republican,212
Porter,U.S. Senator,,Dan Coats,Republican,3384
Porter,U.S. Senator,,John N. Hostettler,Republican,2369
Porter,U.S. Senator,,Marlin A. Stutzman,Republican,1341
Porter,U.S. House,1,Peter J. Visclosky,Democratic,6014
Porter,U.S. House,1,Adam A. Dombkowski,Republican,1273
Porter,U.S. House,1,Ric Holtz,Republican,410
Porter,U.S. House,1,Mark Leyva,Republican,1299
Porter,U.S. House,1,Peter Lindemulder Iii,Republican,1184
Porter,U.S. House,1,Eric L. Olson,Republican,1016
Porter,U.S. House,1,Robert Pastore,Republican,944
Porter,U.S. House,1,Michael Petyo,Republican,212
Porter,U.S. House,1,Jayson Reeves,Republican,338
Porter,State Senator,4,Karen Tallian,Democratic,4129
Porter,State Senator,4,Shawn Olson,Republican,3293
Porter,State House,4,"Thomas W. Webber, Sr.",Democratic,1515
Porter,State House,4,Ed Soliday,Republican,2850
Porter,State House,4,Kenneth Michael Kaminski,Republican,1761
Porter,State House,4,Dan Stevenson,Republican,0
Porter,State House,4,Cy Huerter,Republican,0
Porter,State House,4,Shelli Vandenburgh,Republican,497
Porter,State House,4,Frances Katz,Republican,144
Porter,State House,4,Daniel M. Klein,Republican,431
Porter,Judge Of The Superior Court,"Porter County, Court 3",Julia M. Jent,Democratic,5927
Porter,Prosecuting Attorney,Porter 67Th Circuit,Brian T. Gensel,Republican,6215
Posey,U.S. Senator,,"Don Bates, Jr.",Republican,40
Posey,U.S. Senator,,Richard Behney,Republican,37
Posey,U.S. Senator,,Dan Coats,Republican,578
Posey,U.S. Senator,,John N. Hostettler,Republican,2305
Posey,U.S. Senator,,Marlin A. Stutzman,Republican,104
Posey,U.S. House,8,W. Trent Vanhaaften,Democratic,3758
Posey,U.S. House,8,Bud Bernitt,Republican,53
Posey,U.S. House,8,Larry D. Bucshon,Republican,918
Posey,U.S. House,8,Billy J. Mahoney,Republican,102
Posey,U.S. House,8,Kristi Risk,Republican,714
Posey,U.S. House,8,John Lee Smith,Republican,229
Posey,U.S. House,8,John K. Snyder,Republican,202
Posey,U.S. House,8,Dan Stockton,Republican,266
Posey,U.S. House,8,Steve Westell,Republican,158
Posey,State Senator,49,Patty Avery,Democratic,2597
Posey,State Senator,49,Jim Tomes,Republican,1623
Posey,State Senator,49,Andrew Wilson,Republican,1266
Posey,State House,64,Kreg Battles,Democratic,0
Posey,State House,64,Ken A. Beckerman,Republican,0
Posey,State House,64,Wendy (Mac) Mcnamara,Republican,2341
Posey,Prosecuting Attorney,Posey 11Th Circuit,Jodi Uebelhack,Democratic,3400
Pulaski,U.S. Senator,,"Don Bates, Jr.",Republican,125
Pulaski,U.S. Senator,,Richard Behney,Republican,213
Pulaski,U.S. Senator,,Dan Coats,Republican,1053
Pulaski,U.S. Senator,,John N. Hostettler,Republican,286
Pulaski,U.S. Senator,,Marlin A. Stutzman,Republican,405
Pulaski,U.S. House,2,Joe Donnelly,Democratic,466
Pulaski,U.S. House,2,Martin A. Dolan,Republican,164
Pulaski,U.S. House,2,Jack Edward Jordan,Republican,455
Pulaski,U.S. House,2,Jackie Walorski,Republican,1427
Pulaski,U.S. House,2,Tony Hvfvgpd Zirkle,Republican,62
Pulaski,State House,16,Bill Reutebuch,Democratic,91
Pulaski,State House,16,Douglas L. Gutwein,Republican,481
Pulaski,State House,16,"Richard ""Rick"" Kallenbach",Republican,114
Pulaski,Prosecuting Attorney,Pulaski 59Th Circuit,Stacey L. Mrak,Republican,1787
Putnam,U.S. Senator,,"Don Bates, Jr.",Republican,239
Putnam,U.S. Senator,,Richard Behney,Republican,249
Putnam,U.S. Senator,,Dan Coats,Republican,1241
Putnam,U.S. Senator,,John N. Hostettler,Republican,1033
Putnam,U.S. Senator,,Marlin A. Stutzman,Republican,1507
Putnam,U.S. House,4,Tara E. Nelson,Democratic,0
Putnam,U.S. House,4,Mark Powell,Democratic,0
Putnam,U.S. House,4,David Sanders,Democratic,0
Putnam,U.S. House,4,Jon Acton,Republican,0
Putnam,U.S. House,4,Cheryl Denise Allen,Republican,0
Putnam,U.S. House,4,Mike Campbell,Republican,0
Putnam,U.S. House,4,Daniel L. Dunham,Republican,0
Putnam,U.S. House,4,James T. (Jim) Hass,Republican,0
Putnam,U.S. House,4,Charles E. Henderson,Republican,0
Putnam,U.S. House,4,Brandt Hershman,Republican,0
Putnam,U.S. House,4,Laron (Firefighter Laron) Keith,Republican,0
Putnam,U.S. House,4,Todd Rokita,Republican,0
Putnam,U.S. House,4,Mark Seitz,Republican,0
Putnam,U.S. House,4,Phillip J. (Pj) Steffen,Republican,0
Putnam,U.S. House,4,Eric L. Wathen,Republican,0
Putnam,U.S. House,4,R. Michael Young,Republican,0
Putnam,State House,44,Nancy A. Michael,Democratic,699
Putnam,State House,44,James (Jim) Baird,Republican,3689
Putnam,Judge Of The Circuit Court,Putnam 64Th Circuit,Matthew L. Headley,Republican,3694
Putnam,Prosecuting Attorney,Putnam 64Th Circuit,Tim Bookwalter,Republican,3502
Randolph,U.S. Senator,,"Don Bates, Jr.",Republican,408
Randolph,U.S. Senator,,Richard Behney,Republican,225
Randolph,U.S. Senator,,Dan Coats,Republican,1843
Randolph,U.S. Senator,,John N. Hostettler,Republican,694
Randolph,U.S. Senator,,Marlin A. Stutzman,Republican,923
Randolph,U.S. House,6,George Thomas Holland,Democratic,204
Randolph,U.S. House,6,Barry Welsh,Democratic,396
Randolph,U.S. House,6,Mike Pence,Republican,3533
Randolph,State Senator,27,Allen Paul,Republican,3248
Randolph,State House,33,Bill Davis,Republican,2499
Randolph,Judge Of The Circuit Court,Randolph 25Th Circuit,Jay L. Toney,Republican,3522
Randolph,Prosecuting Attorney,Randolph 25Th Circuit,David M. Daly,Republican,3519
Ripley,U.S. Senator,,"Don Bates, Jr.",Republican,378
Ripley,U.S. Senator,,Richard Behney,Republican,255
Ripley,U.S. Senator,,Dan Coats,Republican,1776
Ripley,U.S. Senator,,John N. Hostettler,Republican,824
Ripley,U.S. Senator,,Marlin A. Stutzman,Republican,560
Ripley,U.S. House,6,George Thomas Holland,Democratic,0
Ripley,U.S. House,6,Barry Welsh,Democratic,0
Ripley,U.S. House,6,Mike Pence,Republican,0
Ripley,State Senator,43,Johnny Nugent,Republican,3053
Ripley,State Senator,43,Lindsay Patterson,Republican,1016
Ripley,State House,55,Glenn E. Bailey,Democratic,0
Ripley,State House,55,David Moeller,Democratic,0
Ripley,State House,55,Tom Knollman,Republican,0
Ripley,State House,55,Randy Lyness,Republican,0
Ripley,State House,55,Lynn A. Sheets,Republican,0
Ripley,State House,55,Randy Frye,Republican,1206
Ripley,State House,55,Tony Goodrich,Republican,46
Ripley,State House,55,"Dale Jones ""2 Tall""",Republican,83
Ripley,State House,55,Martin W. (Marty) Voegele,Republican,258
Ripley,State House,55,Tami D. Wenning,Republican,288
Ripley,State House,55,Cindy Meyer Ziemke,Republican,1078
Ripley,Prosecuting Attorney,Ripley 80Th Circuit,"Richard J. ""Ric"" Hertel",Republican,3349
Rush,U.S. Senator,,"Don Bates, Jr.",Republican,156
Rush,U.S. Senator,,Richard Behney,Republican,95
Rush,U.S. Senator,,Dan Coats,Republican,1149
Rush,U.S. Senator,,John N. Hostettler,Republican,751
Rush,U.S. Senator,,Marlin A. Stutzman,Republican,1256
Rush,U.S. House,6,George Thomas Holland,Democratic,158
Rush,U.S. House,6,Barry Welsh,Democratic,187
Rush,U.S. House,6,Mike Pence,Republican,2971
Rush,State House,54,Thomas E. (Tom) Saunders,Republican,0
Rush,State House,54,David Moeller,Republican,0
Rush,State House,54,Tom Knollman,Republican,0
Rush,State House,54,Randy Lyness,Republican,0
Rush,State House,54,Lynn A. Sheets,Republican,0
Rush,Prosecuting Attorney,Rush 65Th Circuit,Ronald L. Wilson,Democratic,351
Rush,Prosecuting Attorney,Rush 65Th Circuit,Philip J Caviness,Republican,1795
Rush,Prosecuting Attorney,Rush 65Th Circuit,Geoffrey W. Wesling,Republican,1587
Saint Joseph,U.S. Senator,,"Don Bates, Jr.",Republican,466
Saint Joseph,U.S. Senator,,Richard Behney,Republican,359
Saint Joseph,U.S. Senator,,Dan Coats,Republican,7543
Saint Joseph,U.S. Senator,,John N. Hostettler,Republican,1542
Saint Joseph,U.S. Senator,,Marlin A. Stutzman,Republican,5297
Saint Joseph,U.S. House,2,Joe Donnelly,Democratic,11810
Saint Joseph,U.S. House,2,Martin A. Dolan,Republican,468
Saint Joseph,U.S. House,2,Jack Edward Jordan,Republican,3687
Saint Joseph,U.S. House,2,Jackie Walorski,Republican,10938
Saint Joseph,U.S. House,2,Tony Hvfvgpd Zirkle,Republican,276
Saint Joseph,State Senator,11,Catherine Fanello,Democratic,2221
Saint Joseph,State Senator,11,Joe Zakas,Republican,4652
Saint Joseph,State House,5,Craig R. Fry,Democratic,1443
Saint Joseph,State House,5,Duane Beals,Republican,1483
Saint Joseph,State House,5,Gregory A. Dudeck,Republican,2438
Saint Joseph,State House,5,Richard Pfeil,Republican,1836
Saint Joseph,State House,5,Mark Schaeffer,Republican,1597
Saint Joseph,State House,5,Timothy Wesco,Republican,1557
Saint Joseph,State House,5,Dave Wood,Republican,1126
Saint Joseph,Judge Of The Circuit Court,St. Joseph 60Th Circuit,Michael G. Gotsch,Democratic,9975
Saint Joseph,Prosecuting Attorney,St. Joseph 60Th Circuit,Michael A. Dvorak,Democratic,10956
Saint Joseph,Prosecuting Attorney,St. Joseph 60Th Circuit,Scott H. Duerring,Republican,11159
Scott,U.S. Senator,,"Don Bates, Jr.",Republican,78
Scott,U.S. Senator,,Richard Behney,Republican,41
Scott,U.S. Senator,,Dan Coats,Republican,747
Scott,U.S. Senator,,John N. Hostettler,Republican,252
Scott,U.S. Senator,,Marlin A. Stutzman,Republican,164
Scott,U.S. House,6,George Thomas Holland,Democratic,0
Scott,U.S. House,6,Barry Welsh,Democratic,0
Scott,U.S. House,6,Mike Pence,Republican,0
Scott,U.S. House,6,Baron P. Hill,Republican,2835
Scott,U.S. House,6,Carol Johnson-Smith,Republican,364
Scott,U.S. House,6,"James R. Mcclure, Jr.",Republican,170
Scott,U.S. House,6,Lendall B. Terry,Republican,164
Scott,U.S. House,6,Travis Hankins,Republican,312
Scott,U.S. House,6,Mike Sodrel,Republican,520
Scott,U.S. House,6,Rick Warren,Republican,44
Scott,U.S. House,6,Todd Young,Republican,468
Scott,State Senator,45,James (Jim) Lewis,Democratic,3351
Scott,State House,66,Terry Goodin,Democratic,2731
Scott,State House,66,Jim Lucas,Republican,804
Scott,Judge Of The Circuit Court,Scott 6Th Circuit,Roger L. Duvall,Democratic,3465
Scott,Judge Of The Superior Court,Scott County,"Raleigh Campbell, Jr.",Democratic,1799
Scott,Judge Of The Superior Court,Scott County,Marsha Owens Howser,Democratic,2624
Scott,Prosecuting Attorney,Scott 6Th Circuit,Jason M. Mount,Democratic,3365
Shelby,U.S. Senator,,"Don Bates, Jr.",Republican,198
Shelby,U.S. Senator,,Richard Behney,Republican,180
Shelby,U.S. Senator,,Dan Coats,Republican,1490
Shelby,U.S. Senator,,John N. Hostettler,Republican,995
Shelby,U.S. Senator,,Marlin A. Stutzman,Republican,1509
Shelby,U.S. House,6,George Thomas Holland,Democratic,49
Shelby,U.S. House,6,Barry Welsh,Democratic,49
Shelby,U.S. House,6,Mike Pence,Republican,460
Shelby,State House,57,Sean R. Eberhart,Republican,3435
Shelby,Prosecuting Attorney,Shelby 16Th Circuit,R. Kent Apsley,Republican,3710
Spencer,U.S. Senator,,"Don Bates, Jr.",Republican,53
Spencer,U.S. Senator,,Richard Behney,Republican,33
Spencer,U.S. Senator,,Dan Coats,Republican,530
Spencer,U.S. Senator,,John N. Hostettler,Republican,827
Spencer,U.S. Senator,,Marlin A. Stutzman,Republican,179
Spencer,U.S. House,8,W. Trent Vanhaaften,Democratic,0
Spencer,U.S. House,8,Bud Bernitt,Republican,0
Spencer,U.S. House,8,Larry D. Bucshon,Republican,0
Spencer,U.S. House,8,Billy J. Mahoney,Republican,0
Spencer,U.S. House,8,Kristi Risk,Republican,0
Spencer,U.S. House,8,John Lee Smith,Republican,0
Spencer,U.S. House,8,John K. Snyder,Republican,0
Spencer,U.S. House,8,Dan Stockton,Republican,0
Spencer,U.S. House,8,Steve Westell,Republican,0
Spencer,State Senator,48,Lindel O. Hume,Democratic,0
Spencer,State House,74,Russ Stilwell,Democratic,704
Spencer,State House,74,Sue Ellspermann,Republican,871
Spencer,State House,74,Angela Sowers,Republican,227
Spencer,State House,74,Ron Bacon,Republican,0
Spencer,Prosecuting Attorney,Spencer 84Th Circuit,Daniel R. Wilkinson,Democratic,893
Spencer,Prosecuting Attorney,Spencer 84Th Circuit,Kelly (Dunsworth) Johnson,Republican,1332
Starke,U.S. Senator,,"Don Bates, Jr.",Republican,65
Starke,U.S. Senator,,Richard Behney,Republican,56
Starke,U.S. Senator,,Dan Coats,Republican,586
Starke,U.S. Senator,,John N. Hostettler,Republican,239
Starke,U.S. Senator,,Marlin A. Stutzman,Republican,415
Starke,U.S. House,2,Joe Donnelly,Democratic,1799
Starke,U.S. House,2,Martin A. Dolan,Republican,124
Starke,U.S. House,2,Jack Edward Jordan,Republican,402
Starke,U.S. House,2,Jackie Walorski,Republican,807
Starke,U.S. House,2,Tony Hvfvgpd Zirkle,Republican,22
Starke,State House,16,Bill Reutebuch,Democratic,0
Starke,State House,16,Douglas L. Gutwein,Republican,0
Starke,State House,16,"Richard ""Rick"" Kallenbach",Republican,0
Starke,State House,16,Todd Reinert,Republican,0
Starke,Judge Of The Circuit Court,Starke 44Th Circuit,David P. Matsey,Democratic,1860
Starke,Judge Of The Circuit Court,Starke 44Th Circuit,Kim Hall,Republican,1249
Starke,Prosecuting Attorney,Starke 44Th Circuit,Nicholas (Nick) Allen Bourff,Democratic,1883
Starke,Prosecuting Attorney,Starke 44Th Circuit,Julianne K. Havens,Republican,1120
Steuben,U.S. Senator,,"Don Bates, Jr.",Republican,139
Steuben,U.S. Senator,,Richard Behney,Republican,93
Steuben,U.S. Senator,,Dan Coats,Republican,2323
Steuben,U.S. Senator,,John N. Hostettler,Republican,466
Steuben,U.S. Senator,,Marlin A. Stutzman,Republican,2726
Steuben,U.S. House,3,Thomas Hayhurst,Democratic,426
Steuben,U.S. House,3,Thomas Allen Schrader,Democratic,134
Steuben,U.S. House,3,Gregory (Greg) Dickman,Republican,201
Steuben,U.S. House,3,Mark Edward Souder,Republican,2187
Steuben,U.S. House,3,Bob Thomas,Republican,2179
Steuben,U.S. House,3,Phillip J. (Phil) Troyer,Republican,1222
Steuben,State House,51,Codie Ross,Democratic,512
Steuben,State House,51,"Richard ""Dick"" Dodge",Republican,3257
Steuben,State House,51,David L. Powers,Republican,2455
Steuben,Prosecuting Attorney,Steuben 85Th Circuit,James W. Burns,Republican,2654
Steuben,Prosecuting Attorney,Steuben 85Th Circuit,"Michael W. ""Mike"" Hess",Republican,3055
Sullivan,U.S. Senator,,"Don Bates, Jr.",Republican,48
Sullivan,U.S. Senator,,Richard Behney,Republican,47
Sullivan,U.S. Senator,,Dan Coats,Republican,312
Sullivan,U.S. Senator,,John N. Hostettler,Republican,401
Sullivan,U.S. Senator,,Marlin A. Stutzman,Republican,180
Sullivan,U.S. House,8,W. Trent Vanhaaften,Democratic,1283
Sullivan,U.S. House,8,Bud Bernitt,Republican,36
Sullivan,U.S. House,8,Larry D. Bucshon,Republican,233
Sullivan,U.S. House,8,Billy J. Mahoney,Republican,33
Sullivan,U.S. House,8,Kristi Risk,Republican,291
Sullivan,U.S. House,8,John Lee Smith,Republican,79
Sullivan,U.S. House,8,John K. Snyder,Republican,57
Sullivan,U.S. House,8,Dan Stockton,Republican,120
Sullivan,U.S. House,8,Steve Westell,Republican,77
Sullivan,State Senator,39,Steven M. Thais,Democratic,1637
Sullivan,State Senator,39,Ron Boger,Republican,148
Sullivan,State Senator,39,John Waterman,Republican,862
Sullivan,State House,45,Jesse James,Democratic,1765
Sullivan,State House,45,Bruce Alan Borders,Republican,932
Sullivan,Prosecuting Attorney,Sullivan 14Th Circuit,Robert E. (Bob) Hunley Ii,Democratic,1955
Switzerland,U.S. Senator,,"Don Bates, Jr.",Republican,91
Switzerland,U.S. Senator,,Richard Behney,Republican,48
Switzerland,U.S. Senator,,Dan Coats,Republican,389
Switzerland,U.S. Senator,,John N. Hostettler,Republican,151
Switzerland,U.S. Senator,,Marlin A. Stutzman,Republican,122
Switzerland,U.S. House,6,George Thomas Holland,Democratic,0
Switzerland,U.S. House,6,Barry Welsh,Democratic,0
Switzerland,U.S. House,6,Mike Pence,Republican,0
Switzerland,State Senator,45,James (Jim) Lewis,Democratic,1015
Switzerland,State House,67,Shawn B. Fields,Republican,0
Switzerland,State House,67,Randy Frye,Republican,0
Switzerland,State House,67,Tony Goodrich,Republican,0
Switzerland,State House,67,"Dale Jones ""2 Tall""",Republican,0
Switzerland,State House,67,Martin W. (Marty) Voegele,Republican,0
Switzerland,State House,67,Tami D. Wenning,Republican,0
Switzerland,State House,67,Cindy Meyer Ziemke,Republican,0
Switzerland,Prosecuting Attorney,Switzerland 91St Circuit,Monica L. Hensley,Democratic,796
Switzerland,Prosecuting Attorney,Switzerland 91St Circuit,Lisa K. Rosenberger,Democratic,477
Tippecanoe,U.S. Senator,,"Don Bates, Jr.",Republican,555
Tippecanoe,U.S. Senator,,Richard Behney,Republican,667
Tippecanoe,U.S. Senator,,Dan Coats,Republican,4899
Tippecanoe,U.S. Senator,,John N. Hostettler,Republican,3758
Tippecanoe,U.S. Senator,,Marlin A. Stutzman,Republican,2635
Tippecanoe,U.S. House,4,Tara E. Nelson,Democratic,1230
Tippecanoe,U.S. House,4,Mark Powell,Democratic,595
Tippecanoe,U.S. House,4,David Sanders,Democratic,3265
Tippecanoe,U.S. House,4,Jon Acton,Republican,127
Tippecanoe,U.S. House,4,Cheryl Denise Allen,Republican,406
Tippecanoe,U.S. House,4,Mike Campbell,Republican,264
Tippecanoe,U.S. House,4,Daniel L. Dunham,Republican,170
Tippecanoe,U.S. House,4,James T. (Jim) Hass,Republican,873
Tippecanoe,U.S. House,4,Charles E. Henderson,Republican,220
Tippecanoe,U.S. House,4,Brandt Hershman,Republican,4045
Tippecanoe,U.S. House,4,Laron (Firefighter Laron) Keith,Republican,548
Tippecanoe,U.S. House,4,Todd Rokita,Republican,4630
Tippecanoe,U.S. House,4,Mark Seitz,Republican,167
Tippecanoe,U.S. House,4,Phillip J. (Pj) Steffen,Republican,148
Tippecanoe,U.S. House,4,Eric L. Wathen,Republican,313
Tippecanoe,U.S. House,4,R. Michael Young,Republican,574
Tippecanoe,State Senator,22,Michael J. Oxenrider,Democratic,3730
Tippecanoe,State Senator,22,Ron J. Alting,Republican,8769
Tippecanoe,State House,13,Chester F. Dobis,Democratic,0
Tippecanoe,State House,13,Richard L. Hardaway,Democratic,0
Tippecanoe,State House,13,Dan Pool,Republican,0
Tippecanoe,State House,13,Randy Truitt,Republican,4393
Tippecanoe,State House,13,Donn Brown,Republican,2777
Tippecanoe,State House,13,Anita Horn Carpenter,Republican,904
Tippecanoe,Judge Of The Superior Court,"Tippecanoe County, Ct. 3",Loretta H. Rush,Republican,10822
Tippecanoe,Prosecuting Attorney,Tippecanoe 23Rd Circuit,Pat Harrington,Republican,10828
Tipton,U.S. Senator,,"Don Bates, Jr.",Republican,107
Tipton,U.S. Senator,,Richard Behney,Republican,139
Tipton,U.S. Senator,,Dan Coats,Republican,1112
Tipton,U.S. Senator,,John N. Hostettler,Republican,549
Tipton,U.S. Senator,,Marlin A. Stutzman,Republican,845
Tipton,U.S. House,5,Tim Crawford,Democratic,701
Tipton,U.S. House,5,Nasser Hanna,Democratic,222
Tipton,U.S. House,5,Ann B. Adcook,Republican,52
Tipton,U.S. House,5,Dan Burton,Republican,1050
Tipton,U.S. House,5,Andy Lyons,Republican,135
Tipton,U.S. House,5,John Mcgoff,Republican,352
Tipton,U.S. House,5,Brose Mcvey,Republican,193
Tipton,U.S. House,5,Luke Messer,Republican,805
Tipton,U.S. House,5,Michael B. Murphy,Republican,203
Tipton,State Senator,21,Chuck Sosbe,Democratic,510
Tipton,State Senator,21,James R. (Jim) Buck,Republican,1830
Tipton,State House,32,P. Eric Turner,Republican,1669
Tipton,Prosecuting Attorney,Tipton 36Th Circuit,Jay D. Rich,Republican,2291
Union,U.S. Senator,,"Don Bates, Jr.",Republican,111
Union,U.S. Senator,,Richard Behney,Republican,73
Union,U.S. Senator,,Dan Coats,Republican,537
Union,U.S. Senator,,John N. Hostettler,Republican,199
Union,U.S. Senator,,Marlin A. Stutzman,Republican,206
Union,U.S. House,6,George Thomas Holland,Democratic,83
Union,U.S. House,6,Barry Welsh,Democratic,142
Union,U.S. House,6,Mike Pence,Republican,1074
Union,State Senator,27,Allen Paul,Republican,0
Union,State House,68,Robert J. Bischoff,Democratic,0
Union,State House,68,Martin (Marty) Brunner,Republican,0
Union,State House,68,Jud Mcmillin,Republican,0
Union,Judge Of The Circuit Court,Union 89Th Circuit,Matthew R. Cox,Republican,1134
Union,Prosecuting Attorney,Union 89Th Circuit,Michael Harry Duckett,Republican,544
Union,Prosecuting Attorney,Union 89Th Circuit,Ronald L. Jordan,Republican,753
Vanderburgh,U.S. Senator,,"Don Bates, Jr.",Republican,169
Vanderburgh,U.S. Senator,,Richard Behney,Republican,174
Vanderburgh,U.S. Senator,,Dan Coats,Republican,2515
Vanderburgh,U.S. Senator,,John N. Hostettler,Republican,7271
Vanderburgh,U.S. Senator,,Marlin A. Stutzman,Republican,743
Vanderburgh,U.S. House,8,W. Trent Vanhaaften,Democratic,3770
Vanderburgh,U.S. House,8,Bud Bernitt,Republican,149
Vanderburgh,U.S. House,8,Larry D. Bucshon,Republican,5159
Vanderburgh,U.S. House,8,Billy J. Mahoney,Republican,208
Vanderburgh,U.S. House,8,Kristi Risk,Republican,1999
Vanderburgh,U.S. House,8,John Lee Smith,Republican,1638
Vanderburgh,U.S. House,8,John K. Snyder,Republican,273
Vanderburgh,U.S. House,8,Dan Stockton,Republican,484
Vanderburgh,U.S. House,8,Steve Westell,Republican,480
Vanderburgh,State Senator,49,Patty Avery,Democratic,2030
Vanderburgh,State Senator,49,Jim Tomes,Republican,1355
Vanderburgh,State Senator,49,Andrew Wilson,Republican,1544
Vanderburgh,State House,64,Kreg Battles,Democratic,0
Vanderburgh,State House,64,Ken A. Beckerman,Republican,0
Vanderburgh,State House,64,Wendy (Mac) Mcnamara,Republican,1446
Vanderburgh,State House,64,Cheryl A. W. Musgrave,Republican,1994
Vanderburgh,State House,64,Suzanne Crouch,Republican,3182
Vanderburgh,Prosecuting Attorney,Vanderburgh 1St Circuit,Stanley M. Levco,Democratic,3949
Vermillion,U.S. Senator,,"Don Bates, Jr.",Republican,24
Vermillion,U.S. Senator,,Richard Behney,Republican,30
Vermillion,U.S. Senator,,Dan Coats,Republican,202
Vermillion,U.S. Senator,,John N. Hostettler,Republican,242
Vermillion,U.S. Senator,,Marlin A. Stutzman,Republican,119
Vermillion,U.S. House,8,W. Trent Vanhaaften,Democratic,2043
Vermillion,U.S. House,8,Bud Bernitt,Republican,27
Vermillion,U.S. House,8,Larry D. Bucshon,Republican,172
Vermillion,U.S. House,8,Billy J. Mahoney,Republican,24
Vermillion,U.S. House,8,Kristi Risk,Republican,178
Vermillion,U.S. House,8,John Lee Smith,Republican,43
Vermillion,U.S. House,8,John K. Snyder,Republican,30
Vermillion,U.S. House,8,Dan Stockton,Republican,64
Vermillion,U.S. House,8,Steve Westell,Republican,52
Vermillion,State Senator,23,Philip L. (Phil) Boots,Republican,0
Vermillion,State House,42,F. Dale Grubb,Democratic,2591
Vermillion,State House,42,Sharon Negele,Republican,466
Vermillion,Prosecuting Attorney,Vermillion 47Th Circuit,Bruce D. Aukerman,Democratic,2066
Vermillion,Prosecuting Attorney,Vermillion 47Th Circuit,Larry C. Thomas,Democratic,1093
Vigo,U.S. Senator,,"Don Bates, Jr.",Republican,171
Vigo,U.S. Senator,,Richard Behney,Republican,175
Vigo,U.S. Senator,,Dan Coats,Republican,1551
Vigo,U.S. Senator,,John N. Hostettler,Republican,1327
Vigo,U.S. Senator,,Marlin A. Stutzman,Republican,836
Vigo,U.S. House,8,W. Trent Vanhaaften,Democratic,8737
Vigo,U.S. House,8,Bud Bernitt,Republican,100
Vigo,U.S. House,8,Larry D. Bucshon,Republican,1358
Vigo,U.S. House,8,Billy J. Mahoney,Republican,106
Vigo,U.S. House,8,Kristi Risk,Republican,1167
Vigo,U.S. House,8,John Lee Smith,Republican,318
Vigo,U.S. House,8,John K. Snyder,Republican,172
Vigo,U.S. House,8,Dan Stockton,Republican,398
Vigo,U.S. House,8,Steve Westell,Republican,227
Vigo,State Senator,38,Timothy Dale Skinner,Democratic,8119
Vigo,State House,42,F. Dale Grubb,Democratic,945
Vigo,State House,42,Sharon Negele,Republican,244
Vigo,State House,42,Bruce Alan Borders,Republican,211
Vigo,State House,42,Kal Ellis,Republican,1039
Vigo,State House,42,Bionca D. Gambill,Republican,2054
Vigo,State House,42,Bob Heaton,Republican,1262
Vigo,Judge Of The Circuit Court,Vigo 43Rd Circuit,David R. Bolk,Democratic,9823
